192,172,3,26.86
172,152,7,30.8
152,132,11,32.86
132,112,15,33.24
112,92,19,32.07
192,173,45,3.12
192,171,48,2.89
173,153,49,31.88
153,133,52,33.81
171,151,52,30.8
133,113,56,31.8
151,131,56,31.19
113,93,60,31.12
131,111,60,32
92,73,64,7.25
111,91,72,9.08
173,154,74,7.21
73,53,76,8.84
153,134,76,7.1
133,114,77,7.24
113,94,78,7.29
93,74,80,7.12
91,71,83,9.44
73,54,85,7.05
53,33,88,8.68
71,51,94,9.41
154,135,94,7.31
192,193,94,1.21
134,115,96,7.43
54,34,97,8.71
53,34,97,6.9
94,75,98,7.14
33,13,100,8.41
74,55,100,7.1
71,52,102,7.6
54,35,106,6.93
34,14,109,8.5
193,174,113,7.56
52,32,114,8.79
51,32,114,7.26
135,116,114,7.42
115,96,116,7.25
35,15,118,8.93
75,56,119,6.88
55,36,121,38.19
35,16,122,36.62
174,155,123,35.94
56,37,124,35.75
96,77,124,38.04
36,17,126,33.33
155,136,127,35.39
37,18,129,33.18
77,58,129,34.84
136,117,131,36.24
58,39,134,33.15
39,20,138,36.87
193,194,141,3.41
192,191,141,0.41
75,76,144,3.26
194,175,145,35.81
76,57,148,38.1
175,156,149,35.43
37,38,151,3.81
32,12,151,1.62
156,137,153,36.05
77,78,153,3.56
38,19,155,35.99
58,59,156,3.81
137,118,157,37.56
59,40,160,36.44
118,99,161,36.26
99,80,166,29.39
194,195,171,3.44
175,176,174,3.48
78,79,176,4.36
176,157,178,36.05
79,60,181,35.68
171,150,181,0.58
99,100,184,3.83
118,119,187,3.39
151,130,198,0.58
195,196,200,3.44
196,177,204,37.28
176,177,204,3.4
177,158,208,37.6
157,158,208,3.37
192,213,210,0.79
158,139,212,37.75
119,120,215,3.63
131,110,219,0.58
192,212,226,0.43
196,197,230,3.42
111,90,235,0.58
158,159,238,3.36
