126,107,8,16.03
107,88,17,16.24
126,106,20,4.9
88,69,26,16.65
106,87,29,15.98
69,50,35,16.59
87,68,38,16.21
106,86,40,5.01
50,31,44,16.47
68,49,47,17.15
86,67,49,15.82
31,12,53,16.23
49,30,56,15.89
126,127,56,1.79
67,48,58,16.16
86,66,59,5.33
30,11,61,102.89
48,29,61,140.47
127,108,62,71.37
29,10,62,152.46
108,89,63,150.06
66,47,64,41.82
89,70,64,148.47
70,51,66,89.36
47,28,67,58.06
28,9,69,130.73
51,32,69,59.55
32,13,71,76.53
127,128,106,2.1
128,109,107,149.6
109,90,108,149.78
47,27,109,2.25
90,71,110,77.34
51,52,111,2.23
27,8,111,109.86
52,33,114,68.54
33,14,116,81.99
14,15,123,34.05
33,34,123,34.92
52,53,123,34.3
71,72,123,33.13
90,91,123,35.67
128,129,123,27.31
109,110,124,26.82
34,35,126,34.19
53,54,126,34.54
110,111,127,34.64
15,16,127,31.61
91,92,127,32.66
129,130,127,27.57
54,55,129,33.78
35,36,130,32.79
130,131,130,34.64
111,112,131,32.58
16,17,131,30.7
55,56,132,33.71
36,37,134,31.1
131,132,134,32.73
112,113,134,33.5
17,18,135,32.02
56,57,136,32.27
132,133,137,33.6
37,38,138,30.72
113,114,138,32.94
18,19,139,32.44
57,58,140,30.17
133,134,141,33.02
38,39,142,32.11
114,115,142,32.24
19,20,143,31.67
58,59,144,30.7
134,135,145,32.16
115,116,146,32.25
59,60,148,32.13
135,136,149,32.18
126,147,149,1.79
116,117,150,32.88
147,148,152,34.16
136,137,153,32.71
137,138,156,33.53
148,149,156,29.27
138,139,160,33.31
149,150,160,27.24
150,151,163,35.5
139,140,164,31.7
151,152,167,32.61
152,153,171,33.28
153,154,175,33.21
113,94,176,3.43
154,155,179,32.27
115,96,181,19
117,98,183,18.88
139,120,184,19.04
138,119,184,18.94
94,75,187,18.97
96,77,189,18.87
27,7,189,3.46
98,79,191,19.12
119,100,192,19.27
126,146,193,0.38
94,74,202,4.53
96,76,204,4.43
98,78,205,4.71
119,99,205,4.87
100,80,212,5.05
126,125,213,0.47
86,65,220,0.95
155,156,229,1.4
